wake,estimatedSleep,coffee,actualSleep
57600,5.0,8.0,24904
32400,8.75,5.0,36365
24300,6.75,8.0,31681
33300,8.75,5.0,36201
18000,5.75,1.0,22042
29700,5.25,10.0,27757
21600,7.0,7.0,31228
29700,6.5,7.0,29724
24300,5.5,3.0,22791
43200,7.25,1.0,27405
31500,10.0,2.0,38004
40500,5.0,3.0,21183
54900,7.25,4.0,30007
22500,9.25,1.0,34535
34200,8.25,3.0,32522
32400,10.0,8.0,42962
23400,6.25,8.0,29876
28800,7.5,1.0,28369
28800,9.25,3.0,36296
33300,7.0,1.0,26562
21600,6.75,3.0,27062
78300,9.0,1.0,33646
22500,5.75,7.0,27365
35100,5.75,3.0,23552
22500,10.0,3.0,39113
29700,5.25,1.0,20210
21600,10.0,5.0,40572
30600,7.0,1.0,26530
23400,6.0,2.0,23679
29700,7.25,1.0,27407
24300,9.5,8.0,41725
27000,9.0,1.0,33726
27000,6.0,3.0,24500
32400,9.5,1.0,35472
26100,5.0,2.0,20161
23400,5.75,1.0,21991
26100,7.0,2.0,27435
19800,9.25,1.0,34622
25200,9.5,1.0,35533
85500,7.25,4.0,30084
33300,5.5,1.0,21100
28800,7.75,10.0,36992
32400,5.5,4.0,23461
34200,9.25,1.0,34649
18000,5.5,3.0,22746
42300,7.25,1.0,27424
18000,5.5,9.0,27140
23400,8.25,4.0,33573
33300,7.75,1.0,29219
72900,8.5,2.0,32729
28800,8.25,1.0,30989
23400,7.25,7.0,32164
29700,8.25,4.0,33426
18900,9.5,6.0,39999
28800,5.5,4.0,23467
23400,8.0,2.0,30999
32400,9.75,1.0,36389
25200,7.5,7.0,33078
29700,5.75,9.0,28161
50400,9.25,7.0,39574
31500,5.5,1.0,21119
27900,7.75,5.0,32264
26100,10.0,8.0,43483
19800,9.0,3.0,35263
35100,7.25,7.0,32045
3600,7.5,2.0,29072
22500,5.25,2.0,21048
32400,8.25,4.0,33672
21600,8.0,1.0,30073
33300,5.5,10.0,29083
85500,5.75,4.0,24648
19800,9.75,1.0,36469
25200,9.5,10.0,43679
27000,7.25,7.0,32482
31500,6.5,2.0,25452
24300,6.25,2.0,24660
27000,6.5,4.0,27316
28800,6.0,4.0,25175
25200,5.5,1.0,21154
21600,9.25,1.0,34596
32400,5.5,6.0,25147
30600,6.75,6.0,29886
19800,5.0,3.0,21060
23400,6.5,10.0,32159
34200,9.75,2.0,37240
27000,9.75,1.0,36423
27900,5.75,1.0,22081
31500,9.5,3.0,37265
25200,5.25,7.0,24803
30600,8.0,7.0,35270
26100,9.5,9.0,42053
27000,7.5,9.0,35098
34200,5.5,3.0,22784
18000,10.0,1.0,37342
27900,7.75,1.0,29177
34200,9.5,3.0,37318
33300,7.0,1.0,26504
23400,8.25,1.0,31061
34200,9.5,1.0,35496
18000,5.5,3.0,22767
25200,9.75,1.0,36470
19800,8.5,3.0,33374
28800,6.75,9.0,32494
23400,7.5,2.0,29148
24300,10.0,7.0,42407
28800,9.25,4.0,36957
24300,8.25,5.0,34445
26100,9.5,9.0,42509
28800,7.75,4.0,31703
24300,9.0,1.0,33695
27900,9.5,6.0,39773
73800,7.75,1.0,29281
32400,6.5,6.0,28462
18900,5.25,2.0,21068
34200,6.0,1.0,22986
19800,6.75,1.0,25666
30600,10.0,2.0,38268
58500,6.25,2.0,24578
19800,7.25,1.0,27364
900,5.25,7.0,25617
20700,5.5,3.0,22620
24300,6.75,2.0,26459
35100,6.75,3.0,27353
18900,9.75,2.0,37102
20700,8.5,8.0,37256
28800,5.0,2.0,20285
29700,8.5,6.0,35841
22500,7.75,4.0,31581
30600,7.0,1.0,26568
24300,5.0,3.0,21162
31500,9.5,3.0,37039
28800,9.75,8.0,41702
82800,9.5,9.0,42388
19800,8.0,1.0,30105
30600,5.0,4.0,21811
27000,8.25,1.0,31054
18000,5.75,1.0,22057
9000,6.5,4.0,27387
28800,7.5,1.0,28239
33300,5.5,3.0,22734
25200,7.25,5.0,30907
31500,5.25,8.0,26484
19800,6.75,2.0,26400
27000,7.5,9.0,35410
25200,6.75,2.0,26517
28800,6.25,1.0,23778
19800,6.25,6.0,28080
28800,9.5,1.0,35476
24300,10.0,3.0,38915
25200,5.75,1.0,21944
24300,6.25,1.0,23765
34200,5.75,1.0,21952
25200,9.75,5.0,40006
20700,9.5,1.0,35524
34200,6.0,2.0,23610
900,9.25,1.0,34628
28800,9.5,3.0,37067
23400,9.75,1.0,36466
25200,8.5,6.0,36160
29700,10.0,7.0,42519
25200,8.5,1.0,31886
21600,5.5,2.0,21917
29700,9.0,2.0,34640
18900,7.25,3.0,28989
27900,6.75,3.0,27256
33300,10.0,4.0,40041
24300,9.5,5.0,39110
25200,6.75,2.0,26588
31500,8.5,7.0,36431
20700,8.25,1.0,30976
30600,9.5,6.0,39791
21600,7.0,3.0,28326
20700,6.5,2.0,25667
24300,5.5,1.0,21142
71100,9.25,3.0,36099
81900,5.75,10.0,30002
29700,7.25,1.0,27444
30600,7.5,3.0,29836
27900,8.0,10.0,37299
27900,6.75,6.0,30137
20700,9.75,10.0,44013
31500,7.25,1.0,27403
18900,7.5,1.0,28292
35100,8.5,9.0,38203
23400,7.75,9.0,35683
24300,6.75,1.0,25641
29700,7.0,3.0,28390
28800,9.0,1.0,33671
26100,6.25,1.0,23868
25200,9.0,10.0,41130
9900,8.0,5.0,33442
19800,7.0,1.0,26446
26100,7.25,6.0,31410
25200,9.5,1.0,35507
25200,7.25,7.0,32757
34200,9.75,6.0,40369
33300,8.25,1.0,30965
31500,7.25,6.0,31579
20700,6.0,3.0,24497
20700,6.0,1.0,22941
25200,8.0,1.0,30142
27000,6.0,8.0,28531
77400,10.0,3.0,39097
29700,6.5,1.0,24627
28800,9.5,7.0,40159
32400,7.5,8.0,34010
32400,7.25,2.0,28314
18000,7.25,10.0,35560
28800,6.25,3.0,25311
22500,5.5,3.0,22622
33300,8.25,10.0,38722
18000,6.5,1.0,24709
7200,5.5,2.0,21964
33300,5.5,5.0,24560
32400,9.5,8.0,41377
33300,6.5,1.0,24779
22500,6.0,2.0,23862
24300,9.5,1.0,35564
29700,8.25,9.0,37291
22500,6.75,1.0,25677
24300,9.75,1.0,36488
65700,8.0,1.0,30096
35100,6.25,1.0,23846
22500,5.5,4.0,23667
25200,6.75,7.0,31034
33300,8.75,1.0,32800
18900,8.75,7.0,37899
18000,9.0,7.0,38973
20700,7.5,1.0,28380
23400,10.0,3.0,39193
26100,9.25,4.0,36921
33300,10.0,8.0,42655
27900,6.25,2.0,24626
21600,5.5,2.0,21877
25200,8.5,8.0,38138
32400,5.25,3.0,21711
78300,7.25,9.0,34582
31500,9.5,2.0,36241
30600,5.75,1.0,22041
85500,9.5,1.0,35593
21600,9.75,10.0,43248
27000,9.25,1.0,34628
20700,9.75,7.0,41358
32400,6.0,2.0,23724
28800,9.0,3.0,35431
18000,6.25,1.0,23823
29700,8.75,6.0,36877
33300,6.5,3.0,26532
53100,9.75,4.0,38936
9900,5.25,1.0,20165
33300,9.5,6.0,39547
18900,5.75,2.0,22939
23400,5.5,2.0,21787
82800,9.75,1.0,36447
33300,9.0,9.0,39830
31500,6.5,3.0,26370
22500,8.5,6.0,36365
20700,8.25,1.0,30941
30600,6.75,1.0,25576
21600,9.5,1.0,35430
62100,8.25,2.0,31723
19800,8.75,1.0,32786
31500,9.5,1.0,35486
31500,9.0,1.0,33699
23400,7.0,2.0,27265
24300,5.25,6.0,24069
21600,7.5,1.0,28299
32400,5.75,2.0,22854
22500,8.5,1.0,31844
18000,6.25,10.0,31321
34200,6.25,10.0,30627
27000,7.0,1.0,26524
32400,8.5,3.0,33661
21600,5.0,1.0,19286
27000,6.25,1.0,23855
18900,7.0,2.0,27315
26100,5.0,1.0,19284
23400,9.5,10.0,42695
28800,5.75,1.0,22017
31500,6.75,3.0,27324
33300,5.0,2.0,20048
23400,6.75,1.0,25658
33300,7.75,3.0,30769
33300,8.25,1.0,31078
33300,7.0,3.0,28059
9000,5.0,10.0,26407
21600,6.75,2.0,26487
78300,6.75,3.0,27249
19800,9.5,3.0,37265
30600,8.0,1.0,30137
23400,6.5,9.0,31828
27000,8.5,1.0,31915
23400,5.0,3.0,21189
47700,6.0,1.0,22908
25200,9.25,2.0,35466
24300,6.0,1.0,22964
28800,5.75,9.0,28931
26100,6.75,3.0,27229
64800,6.25,5.0,27496
35100,7.75,1.0,29228
20700,9.75,1.0,36435
20700,9.0,1.0,33734
30600,7.25,4.0,30191
75600,7.0,1.0,26539
35100,7.25,4.0,29798
18900,8.0,7.0,35510
32400,5.5,7.0,26430
67500,6.5,1.0,24785
73800,7.5,1.0,28364
23400,9.5,1.0,35484
23400,6.5,9.0,31553
34200,9.0,8.0,39872
24300,10.0,6.0,41165
33300,5.0,10.0,26950
23400,6.75,8.0,31698
24300,5.5,8.0,27355
30600,5.75,1.0,22063
35100,7.25,1.0,27318
34200,7.75,1.0,29256
53100,8.25,3.0,32788
30600,9.0,2.0,34430
18000,7.75,1.0,29245
22500,8.75,1.0,32824
35100,9.0,6.0,38076
31500,8.0,8.0,35759
24300,5.0,1.0,19278
26100,8.75,6.0,36589
24300,6.5,1.0,24767
28800,7.5,1.0,28366
34200,8.25,2.0,31891
35100,6.25,10.0,31613
28800,8.5,3.0,33741
18000,6.5,1.0,24712
32400,6.0,8.0,29275
84600,9.25,1.0,34615
28800,7.25,2.0,28388
31500,7.5,7.0,33674
62100,9.25,3.0,36349
27900,7.75,1.0,29182
21600,8.0,2.0,30847
27900,9.25,3.0,36322
30600,8.75,1.0,32771
22500,9.5,1.0,35546
60300,9.25,8.0,40756
24300,6.0,1.0,22911
28800,9.5,2.0,36234
34200,7.5,2.0,29188
25200,7.5,10.0,35648
18000,7.0,3.0,28093
27000,7.5,6.0,32738
21600,7.75,4.0,31672
26100,7.0,2.0,27316
28800,7.0,2.0,27271
9000,6.5,1.0,24661
29700,9.25,1.0,34533
32400,9.0,5.0,37086
18000,6.25,10.0,30820
23400,8.25,6.0,35444
24300,6.0,1.0,22884
26100,8.5,1.0,31891
27000,8.0,7.0,35003
31500,8.75,6.0,36604
31500,5.25,2.0,20901
18900,9.0,2.0,34522
31500,5.75,2.0,22861
18900,7.75,1.0,29154
35100,6.75,4.0,27963
20700,9.0,1.0,33702
21600,8.5,1.0,31904
7200,8.25,1.0,31040
53100,8.75,3.0,34454
25200,5.25,4.0,22594
25200,7.25,1.0,27482
27900,6.25,7.0,29152
30600,10.0,3.0,39188
20700,7.75,3.0,30736
21600,10.0,7.0,42189
28800,7.5,8.0,34682
25200,8.0,5.0,33164
31500,7.0,10.0,33597
25200,8.75,3.0,34617
26100,8.25,2.0,31826
17100,6.0,1.0,22841
22500,8.0,8.0,35966
18000,9.75,9.0,43050
18900,5.25,1.0,20212
23400,8.5,1.0,31826
20700,8.0,2.0,31051
18900,7.5,2.0,29235
18000,8.0,1.0,30105
35100,6.5,2.0,25488
26100,5.25,1.0,20175
23400,8.75,9.0,39185
22500,7.5,10.0,35828
81000,8.5,1.0,31835
33300,7.5,1.0,28219
35100,7.0,10.0,34020
20700,7.5,2.0,29043
31500,7.0,5.0,29722
18000,8.5,2.0,32710
32400,7.0,1.0,26535
22500,10.0,1.0,37375
72900,6.5,5.0,28102
34200,6.5,4.0,27057
30600,8.0,2.0,30921
25200,6.75,1.0,25682
27000,7.25,1.0,27408
18000,8.5,3.0,33447
63000,6.5,2.0,25414
27900,7.0,8.0,31935
20700,7.0,9.0,33712
30600,6.75,1.0,25574
23400,6.75,10.0,32792
34200,5.5,4.0,23836
35100,5.25,4.0,22692
20700,5.25,1.0,20265
30600,8.75,3.0,34491
26100,9.25,3.0,36465
21600,9.75,7.0,41159
18900,10.0,4.0,39657
32400,5.75,1.0,22061
25200,9.0,1.0,33635
27000,8.5,4.0,34481
81900,6.25,1.0,23788
29700,6.75,1.0,25620
31500,7.25,6.0,31171
14400,9.0,5.0,36880
20700,6.25,1.0,23852
28800,10.0,6.0,41488
27900,6.75,1.0,25640
85500,6.5,2.0,25514
29700,7.25,1.0,27441
27900,8.25,5.0,34587
32400,5.0,9.0,25583
25200,8.25,1.0,31018
35100,5.5,7.0,26372
28800,6.25,1.0,23835
35100,6.0,2.0,23829
27000,9.5,1.0,35510
18900,8.0,1.0,30134
27900,7.25,7.0,31987
22500,8.75,4.0,35555
12600,9.0,5.0,36772
25200,7.0,3.0,28265
27900,5.5,1.0,21060
25200,5.5,1.0,21098
31500,10.0,10.0,44960
27000,5.5,3.0,22698
28800,5.25,1.0,20216
33300,10.0,4.0,39594
35100,8.75,5.0,36443
28800,6.0,6.0,26845
43200,9.5,5.0,38832
30600,9.75,2.0,37123
23400,10.0,4.0,39512
33300,5.5,1.0,21071
27900,8.0,3.0,31571
18000,5.75,1.0,22096
25200,6.25,2.0,24525
28800,5.0,5.0,22344
34200,5.75,1.0,21985
22500,7.0,1.0,26448
18000,6.25,1.0,23854
20700,9.25,1.0,34679
19800,6.5,1.0,24785
27900,6.75,1.0,25612
25200,5.5,1.0,21022
32400,9.25,1.0,34655
24300,9.0,4.0,36137
18900,5.0,5.0,22365
67500,7.0,3.0,28260
23400,9.75,5.0,39649
25200,8.5,4.0,34299
18000,6.5,1.0,24738
18000,5.0,1.0,19382
64800,5.0,1.0,19275
31500,7.5,3.0,29862
19800,7.5,3.0,29838
23400,9.75,9.0,43532
31500,5.5,3.0,22564
50400,10.0,1.0,37235
18000,6.25,7.0,28791
34200,6.75,4.0,28177
18000,10.0,1.0,37295
18000,9.75,10.0,44119
81000,10.0,4.0,39803
25200,7.75,8.0,35065
33300,8.75,3.0,34514
30600,5.25,4.0,22675
30600,8.5,7.0,36785
18900,9.0,8.0,39880
20700,8.0,1.0,30126
20700,5.25,2.0,21177
21600,9.0,9.0,40084
31500,10.0,3.0,38949
26100,6.0,1.0,22925
33300,6.75,9.0,32495
19800,9.25,2.0,35374
20700,8.0,2.0,31020
33300,8.75,2.0,33695
24300,8.0,2.0,30854
19800,9.5,4.0,37852
19800,6.0,3.0,24728
28800,9.75,5.0,39669
28800,6.0,2.0,23585
35100,6.75,1.0,25552
23400,8.5,10.0,39016
22500,5.0,8.0,25189
22500,6.75,1.0,25685
32400,6.0,3.0,24387
33300,5.5,1.0,21171
26100,9.25,3.0,36365
31500,9.25,7.0,39240
30600,6.0,1.0,22873
7200,10.0,1.0,37273
18900,6.5,1.0,24735
24300,8.5,8.0,38287
64800,6.5,10.0,32333
18900,10.0,1.0,37308
79200,9.75,7.0,41556
18900,7.0,4.0,29011
58500,6.75,1.0,25515
32400,6.75,3.0,27467
18000,8.0,1.0,30064
61200,7.0,3.0,27984
24300,9.0,3.0,35198
33300,6.25,1.0,23853
34200,7.25,9.0,33872
30600,6.25,4.0,26052
78300,9.25,5.0,37795
26100,8.75,8.0,38891
9000,6.75,3.0,27099
81900,5.75,2.0,22878
55800,10.0,4.0,39655
21600,9.5,4.0,37787
27900,5.25,1.0,20220
34200,8.75,2.0,33522
34200,6.75,2.0,26536
30600,6.25,1.0,23805
33300,7.25,1.0,27492
26100,6.25,3.0,25407
30600,5.75,3.0,23656
25200,9.5,3.0,37118
34200,8.5,1.0,31881
27000,8.5,4.0,34147
31500,7.0,6.0,30929
35100,7.0,1.0,26567
79200,8.5,3.0,33484
32400,5.5,3.0,22836
25200,5.0,1.0,19349
24300,9.0,1.0,33692
35100,9.25,8.0,39960
33300,5.0,2.0,20149
20700,9.5,3.0,37281
26100,5.75,10.0,29902
29700,6.25,1.0,23822
16200,9.25,10.0,41697
26100,9.75,8.0,42475
35100,5.5,1.0,21111
26100,10.0,5.0,40332
27900,8.75,4.0,35521
32400,5.0,1.0,19299
28800,6.75,1.0,25604
34200,5.0,3.0,21126
36000,8.0,1.0,30082
19800,9.0,1.0,33744
26100,6.25,3.0,25426
23400,8.25,6.0,35114
29700,6.25,3.0,25514
1800,8.5,8.0,37867
31500,9.0,1.0,33744
25200,7.5,5.0,31554
22500,10.0,8.0,42940
30600,5.0,2.0,20030
32400,8.75,1.0,32882
54900,8.75,3.0,34497
20700,7.0,10.0,33977
23400,9.5,1.0,35505
27900,9.25,6.0,38693
20700,5.5,4.0,23418
23400,6.75,4.0,28282
20700,5.0,2.0,20103
31500,10.0,3.0,38760
28800,7.75,10.0,36452
32400,5.75,1.0,21980
18000,8.0,1.0,30099
9900,6.5,1.0,24680
29700,9.5,3.0,37151
27000,8.25,5.0,34240
23400,5.75,4.0,24289
35100,8.75,10.0,40810
37800,7.75,6.0,33663
23400,5.75,3.0,23580
21600,6.5,1.0,24671
30600,10.0,3.0,38889
34200,8.5,1.0,31822
26100,5.0,1.0,19284
26100,9.75,7.0,41637
41400,6.75,1.0,25567
21600,5.25,3.0,22026
32400,9.0,9.0,40012
32400,9.0,2.0,34670
35100,9.25,4.0,36847
27000,7.75,1.0,29188
33300,6.75,2.0,26411
48600,5.5,4.0,23783
19800,6.75,1.0,25607
74700,8.0,1.0,30125
30600,7.5,1.0,28290
24300,10.0,4.0,39887
31500,5.25,2.0,21127
41400,7.5,2.0,29252
27900,9.5,1.0,35535
18000,8.5,10.0,39787
28800,9.25,8.0,40993
20700,7.5,1.0,28335
23400,6.25,1.0,23764
27900,7.25,2.0,28285
24300,7.5,3.0,29837
30600,9.75,1.0,36408
22500,7.5,2.0,29265
32400,5.0,1.0,19304
27000,10.0,1.0,37299
23400,5.75,1.0,21980
30600,6.75,4.0,28303
32400,9.75,5.0,39806
47700,5.25,3.0,21673
22500,5.0,10.0,27042
21600,6.5,10.0,32069
19800,8.75,1.0,32757
20700,6.75,2.0,26511
32400,8.25,5.0,34364
30600,6.75,1.0,25621
37800,8.25,4.0,33765
28800,6.0,6.0,26767
29700,5.5,7.0,25966
18900,9.5,8.0,41494
31500,6.25,3.0,25257
27900,6.25,1.0,23742
23400,5.5,1.0,21085
32400,7.25,6.0,31719
31500,8.75,3.0,34430
32400,5.25,7.0,24967
24300,9.5,2.0,36276
32400,5.0,5.0,22447
31500,10.0,1.0,37253
32400,9.25,3.0,36447
28800,8.25,9.0,37797
23400,9.0,1.0,33728
28800,7.0,3.0,28049
7200,8.5,1.0,31831
25200,5.25,9.0,26730
27000,5.0,2.0,20150
21600,6.5,6.0,29003
20700,9.25,1.0,34564
32400,9.25,8.0,40113
18000,8.0,1.0,30084
34200,9.5,3.0,37340
34200,5.75,1.0,21990
28800,6.0,1.0,22859
72000,9.25,1.0,34547
29700,5.75,3.0,23512
40500,6.75,1.0,25635
28800,9.5,1.0,35556
23400,8.25,8.0,36497
19800,7.75,3.0,31000
22500,7.25,7.0,32396
35100,7.5,8.0,34374
12600,5.5,2.0,21895
23400,7.0,3.0,28179
25200,8.0,3.0,31694
19800,9.0,8.0,40086
18000,9.0,9.0,39922
22500,10.0,4.0,39714
25200,7.25,9.0,33708
24300,8.5,10.0,39285
28800,7.25,3.0,29176
35100,5.75,10.0,29729
29700,9.0,4.0,36297
41400,9.0,1.0,33758
19800,7.5,1.0,28355
21600,8.25,3.0,32896
50400,7.0,3.0,28099
19800,8.5,3.0,33646
24300,7.0,2.0,27257
18000,7.5,3.0,29980
30600,9.0,4.0,35979
20700,5.25,1.0,20181
24300,7.25,1.0,27407
24300,9.0,1.0,33695
26100,5.5,1.0,21121
21600,6.5,3.0,26566
23400,5.25,9.0,27334
29700,10.0,1.0,37342
20700,8.0,3.0,31967
25200,5.5,1.0,21142
22500,7.25,4.0,29653
23400,9.0,4.0,36135
20700,5.25,3.0,22091
30600,5.0,7.0,24568
21600,8.25,3.0,32754
31500,9.25,4.0,36902
22500,5.0,2.0,20059
30600,5.25,1.0,20143
31500,8.5,2.0,32665
23400,6.25,3.0,25495
18000,6.0,3.0,24737
28800,9.25,1.0,34571
9900,9.0,1.0,33625
27000,5.0,1.0,19268
1800,8.75,3.0,34410
33300,9.75,1.0,36365
20700,9.0,6.0,37918
34200,6.75,1.0,25594
33300,5.75,7.0,27174
24300,8.75,3.0,34617
18900,9.75,4.0,38910
27900,6.75,3.0,27353
79200,8.5,3.0,33422
27000,5.0,2.0,20055
27900,5.25,3.0,21682
7200,9.25,1.0,34627
24300,8.75,1.0,32795
26100,5.5,10.0,28548
30600,5.5,1.0,21125
23400,6.25,10.0,30904
28800,6.75,1.0,25647
27000,5.0,3.0,20951
19800,6.0,1.0,22945
15300,9.25,1.0,34622
22500,5.5,1.0,21052
30600,7.25,1.0,27491
24300,9.0,6.0,37857
26100,8.75,3.0,34665
34200,9.5,3.0,37351
18900,5.75,3.0,23745
21600,6.0,3.0,24621
30600,8.75,1.0,32794
32400,9.0,10.0,40775
29700,8.75,2.0,33695
25200,7.5,9.0,34929
21600,5.25,3.0,21800
24300,8.25,1.0,30952
18900,9.25,1.0,34586
19800,7.0,1.0,26545
30600,8.5,3.0,33403
27900,6.75,5.0,29256
20700,6.75,1.0,25607
27900,9.75,9.0,42556
34200,5.0,2.0,20166
33300,7.0,1.0,26527
63000,8.75,5.0,36069
0,7.75,1.0,29201
24300,5.0,3.0,20908
25200,5.0,2.0,20145
27000,5.0,3.0,20846
33300,9.25,1.0,34631
30600,8.75,1.0,32774
27000,7.75,1.0,29280
21600,9.75,1.0,36416
27000,6.25,10.0,31628
40500,7.75,2.0,30074
22500,9.25,6.0,38745
57600,6.5,1.0,24652
27900,6.0,1.0,22886
18900,6.5,1.0,24712
22500,6.0,1.0,22880
25200,6.75,1.0,25629
19800,6.25,2.0,24756
28800,5.5,8.0,27477
24300,7.0,1.0,26531
4500,5.5,10.0,29080
18000,8.25,1.0,30957
19800,8.5,4.0,34139
24300,10.0,8.0,43196
18000,8.0,9.0,37189
18900,8.75,1.0,32853
27000,5.5,2.0,21881
32400,5.0,1.0,19255
27000,7.5,1.0,28334
35100,5.5,1.0,21064
27000,6.75,1.0,25664
27900,6.0,1.0,22963
19800,9.75,1.0,36391
31500,6.75,1.0,25540
27000,7.5,10.0,36094
28800,5.5,8.0,27058
19800,5.75,5.0,25645
23400,9.0,2.0,34395
18900,5.75,1.0,21986
81900,6.0,4.0,25416
19800,8.5,1.0,31937
26100,5.75,2.0,22753
25200,5.5,7.0,25617
27900,6.75,1.0,25515
18000,8.0,7.0,34713
34200,6.75,1.0,25592
8100,9.25,2.0,35436
27900,9.5,1.0,35444
31500,9.75,6.0,40285
20700,6.0,1.0,22827
25200,7.25,3.0,28862
31500,9.0,1.0,33704
30600,5.75,2.0,22925
22500,6.0,3.0,24601
33300,8.5,9.0,38363
33300,9.0,3.0,35539
19800,8.25,3.0,32668
24300,9.75,2.0,37261
20700,7.75,3.0,30978
20700,8.0,3.0,31684
25200,7.0,1.0,26514
30600,9.5,1.0,35540
19800,5.0,1.0,19299
26100,9.25,1.0,34602
69300,8.25,8.0,36925
21600,9.25,7.0,39743
22500,9.75,3.0,38114
10800,5.25,1.0,20183
19800,7.0,3.0,28151
34200,7.75,4.0,31628
26100,8.25,1.0,31044
34200,7.5,9.0,34992
34200,5.25,4.0,22662
18900,6.0,8.0,29178
20700,10.0,2.0,38064
32400,7.0,1.0,26460
66600,5.0,1.0,19372
31500,9.25,3.0,36107
84600,6.25,4.0,26018
26100,9.0,1.0,33704
22500,6.5,1.0,24700
26100,7.25,1.0,27437
22500,7.75,3.0,31074
30600,9.25,1.0,34658
33300,5.75,6.0,25783
31500,8.0,1.0,30086
26100,6.5,9.0,30945
24300,5.25,4.0,22600
19800,5.25,9.0,26848
35100,10.0,2.0,38065
33300,6.25,2.0,24642
27900,5.25,10.0,27949
29700,8.25,1.0,30978
27000,9.5,2.0,36206
27900,6.0,1.0,22908
72900,5.25,10.0,27757
30600,7.75,1.0,29220
22500,7.75,2.0,30001
26100,7.25,3.0,29149
21600,5.5,5.0,24571
27900,6.5,1.0,24705
63000,8.75,3.0,34596
22500,7.5,5.0,31987
26100,5.25,2.0,20947
27000,6.25,3.0,25495
35100,5.75,4.0,24607
31500,7.5,4.0,30847
75600,5.75,1.0,21916
62100,7.0,2.0,27194
29700,7.25,4.0,30196
33300,6.0,1.0,22925
21600,7.75,2.0,29988
26100,8.0,4.0,32426
21600,5.75,1.0,22053
31500,8.75,3.0,34656
28800,8.25,4.0,33518
24300,5.25,8.0,26015
25200,5.0,2.0,20296
26100,6.25,10.0,31420
25200,8.5,7.0,36658
73800,8.5,1.0,31901
23400,5.75,3.0,23614
21600,6.5,3.0,26567
24300,5.5,4.0,23580
45000,9.75,3.0,38081
27900,5.25,3.0,21798
23400,9.75,1.0,36436
27000,9.75,3.0,38243
33300,10.0,1.0,37315
33300,10.0,9.0,44518
30600,5.5,2.0,22007
24300,9.75,3.0,38209
27900,9.0,1.0,33778
21600,9.75,8.0,42064
21600,6.5,1.0,24778
25200,5.5,9.0,27728
21600,7.25,3.0,29296
35100,8.25,1.0,31022
24300,8.5,1.0,31933
3600,5.75,2.0,22765
76500,7.5,1.0,28349
32400,7.0,7.0,31359
22500,5.0,3.0,20963
18000,10.0,3.0,38977
34200,6.5,3.0,26459
29700,7.5,5.0,31497
29700,6.75,3.0,27373
20700,8.25,3.0,32607
18900,9.0,8.0,39797
33300,6.25,1.0,23871
4500,9.75,3.0,38091
30600,9.25,1.0,34580
76500,6.0,8.0,28315
33300,5.25,3.0,22037
31500,9.5,8.0,41513
35100,8.0,5.0,33202
30600,9.5,2.0,36368
18000,8.75,4.0,35340
29700,8.5,9.0,38765
30600,8.0,1.0,30030
22500,6.75,1.0,25646
21600,7.25,9.0,34049
19800,5.25,2.0,21038
83700,9.75,1.0,36437
22500,5.0,5.0,22494
19800,6.5,1.0,24774
18000,7.5,2.0,29259
33300,9.25,7.0,39715
29700,5.25,4.0,22555
63900,9.75,3.0,38206
24300,7.25,2.0,28156
51300,6.0,2.0,23634
25200,5.5,7.0,25779
22500,9.0,10.0,40786
68400,10.0,7.0,42140
33300,8.0,4.0,32313
27900,7.25,1.0,27439
27000,5.0,1.0,19387
21600,6.25,10.0,31883
27900,7.0,1.0,26448
21600,10.0,5.0,40858
18000,7.0,1.0,26536
23400,5.5,4.0,23352
27900,5.75,3.0,23555
29700,9.0,1.0,33673
35100,8.75,3.0,34583
27000,7.75,2.0,29946
27900,6.0,1.0,22955
22500,5.75,9.0,28773
21600,6.5,2.0,25495
22500,6.75,1.0,25672
32400,6.75,6.0,29809
21600,8.25,10.0,38827
29700,9.0,4.0,36125
29700,6.0,3.0,24554
21600,8.25,2.0,31765
35100,5.5,1.0,21070
27000,9.5,2.0,36425
25200,8.0,6.0,34394
22500,8.5,1.0,31874
30600,5.5,1.0,21033
22500,7.5,9.0,35585
33300,8.5,2.0,32822
19800,10.0,8.0,42878
6300,5.25,2.0,21199
28800,10.0,1.0,37281
21600,5.5,3.0,22575
22500,6.25,7.0,29162
44100,8.5,8.0,37347
27900,6.25,2.0,24499
34200,5.75,10.0,28812
22500,6.75,3.0,27256
60300,5.5,1.0,21153
35100,7.25,1.0,27367
25200,5.75,1.0,22020
27000,5.75,9.0,28535
27900,5.0,1.0,19308
18000,6.25,4.0,26254
18900,5.0,2.0,20150
34200,6.25,1.0,23809
29700,8.5,1.0,31845
34200,6.0,7.0,27603
21600,9.25,5.0,37948
33300,9.75,3.0,38039
83700,6.0,1.0,22896
13500,5.75,1.0,22009
27000,8.25,3.0,32687
23400,8.5,1.0,31857
27900,5.0,3.0,20788
20700,8.0,7.0,34877
81000,8.5,1.0,31909
18000,8.0,6.0,34150
31500,8.5,1.0,31902
21600,8.25,6.0,35539
34200,8.5,1.0,31967
24300,8.5,3.0,33483
18000,10.0,3.0,38950
28800,8.5,1.0,31941
16200,8.0,1.0,30079
21600,7.25,1.0,27455
30600,8.5,2.0,32675
54000,7.25,1.0,27377
18900,8.75,2.0,33594
31500,7.25,3.0,29230
6300,7.5,8.0,33815
30600,8.0,2.0,31055
27000,6.5,1.0,24696
